fn_name,seed,net_time_ms,source
gemv_64MB,408,295.82378739999996,prim_gemv_cinm2_ca400
gemv_64MB,439,288.46039110000004,prim_gemv_cinm2_ca400
gemv_64MB,470,297.73664180000003,prim_gemv_cinm2_ca400
gemv_64MB,501,287.12457,prim_gemv_cinm2_ca400
gemv_64MB,532,298.91015,prim_gemv_cinm2_ca400
gemv_64MB,563,280.0528237,prim_gemv_cinm2_ca400
gemv_64MB,594,281.6948838,prim_gemv_cinm2_ca400
gemv_64MB,625,299.87220360000003,prim_gemv_cinm2_ca400
gemv_64MB,656,309.9502825,prim_gemv_cinm2_ca400
gemv_64MB,687,285.5532695,prim_gemv_cinm2_ca400
gemv_64MB,718,293.8951889,prim_gemv_cinm2_ca400
gemv_64MB,749,277.077876,prim_gemv_cinm2_ca400
gemv_64MB,780,292.2030757,prim_gemv_cinm2_ca400
gemv_64MB,811,308.82745189999997,prim_gemv_cinm2_ca400
gemv_64MB,842,296.399531,prim_gemv_cinm2_ca400
gemv_64MB,873,291.8681285,prim_gemv_cinm2_ca400
gemv_64MB,904,310.72896019999996,prim_gemv_cinm2_ca400
gemv_64MB,935,306.7524019,prim_gemv_cinm2_ca400
gemv_64MB,966,285.2768149,prim_gemv_cinm2_ca400
