tile_,tile_1,ranks,dpus,tasklets,visited,cost,mu,sigma,acq
96,4,1,1,8,0,,11.8587,12.3091,-1.18973
96,4,1,1,12,1,52532,12.2754,12.5343,-1.14891
96,4,1,1,16,0,,12.4867,12.6664,-1.13624
96,4,1,1,24,0,,12.7069,12.82,-1.13023
96,6,1,1,1,0,,8.78968,7.01053,0.143389
96,6,1,1,2,0,,9.30118,9.09564,-0.618352
96,6,1,1,3,0,,10.1869,10.8129,-1.08755
96,6,1,1,4,0,,10.627,11.921,-1.43503
96,6,1,1,6,0,,11.3344,12.5164,-1.46137
96,6,1,1,8,0,,11.9344,12.5838,-1.28728
96,6,1,1,12,0,,12.2186,13.0311,-1.39124
96,6,1,1,16,0,,12.2429,12.6889,-1.22936
96,6,1,1,24,0,,12.1075,12.1822,-1.04805
96,8,1,1,1,0,,8.61811,6.18207,0.456828
96,8,1,1,2,0,,9.41007,8.20414,-0.181094
96,8,1,1,3,0,,10.2199,10.0903,-0.75193
96,8,1,1,4,0,,10.6865,11.1033,-1.0477
96,8,1,1,6,0,,11.4267,12.2069,-1.291
96,8,1,1,8,0,,11.9308,12.6481,-1.31736
96,8,1,1,12,0,,12.0892,12.4812,-1.18849
96,8,1,1,16,0,,11.6776,12.3021,-1.24829
96,8,1,1,24,1,,,,
96,12,1,1,1,0,,8.60899,5.02451,0.973325
96,12,1,1,2,0,,9.31769,7.26902,0.207192
96,12,1,1,3,0,,10.1811,9.20384,-0.367228
96,12,1,1,4,0,,10.704,10.0501,-0.568995
96,12,1,1,6,0,,11.1887,10.6016,-0.651454
96,12,1,1,8,0,,11.3793,10.8397,-0.693427
96,12,1,1,12,0,,11.408,10.8811,-0.702278
96,12,1,1,16,1,,,,
96,12,1,1,24,1,,,,
96,16,1,1,1,0,,8.52561,4.27433,1.28166
96,16,1,1,2,0,,9.34591,6.59368,0.519944
96,16,1,1,3,0,,10.0966,8.41067,-0.0399962
96,16,1,1,4,0,,10.5937,8.93078,-0.104157
96,16,1,1,6,0,,10.8,9.25583,-0.179803
96,16,1,1,8,0,,10.7498,9.52001,-0.315479
96,16,1,1,12,1,,,,
96,16,1,1,16,1,,,,
96,16,1,1,24,1,,,,
96,24,1,1,1,1,3.09733e+06,8.29893,3.44316,1.57754
96,24,1,1,2,0,,9.3889,5.30551,1.11281
96,24,1,1,3,0,,9.78586,6.62929,0.653797
96,24,1,1,4,0,,9.98255,7.07685,0.519889
96,24,1,1,6,0,,10.044,7.49187,0.354512
96,24,1,1,8,1,,,,
96,24,1,1,12,1,,,,
96,24,1,1,16,1,,,,
96,24,1,1,24,1,,,,
96,32,1,1,1,0,,8.26046,2.73113,1.88406
96,32,1,1,2,0,,9.17708,4.27117,1.50496
96,32,1,1,3,0,,9.39434,5.26027,1.13497
96,32,1,1,4,0,,9.4264,5.72839,0.935762
96,32,1,1,6,1,,,,
96,32,1,1,8,1,,,,
96,32,1,1,12,1,,,,
96,32,1,1,16,1,,,,
96,32,1,1,24,1,,,,
96,48,1,1,1,0,,8.04943,1.54235,2.34579
96,48,1,1,2,0,,8.58159,3.05253,1.84915
96,48,1,1,3,1,,8.63164,3.95021,1.46326
96,48,1,1,4,1,,,,
96,48,1,1,6,1,,,,
96,48,1,1,8,1,,,,
96,48,1,1,12,1,,,,
96,48,1,1,16,1,,,,
96,48,1,1,24,1,,,,
96,64,1,1,1,0,,7.68183,1.66556,2.16529
96,64,1,1,2,0,,8.12981,2.32279,2.02285
96,64,1,1,3,1,,,,
96,64,1,1,4,1,,,,
96,64,1,1,6,1,,,,
96,64,1,1,8,1,,,,
96,64,1,1,12,1,,,,
96,64,1,1,16,1,,,,
96,64,1,1,24,1,,,,
96,96,1,1,1,0,,6.86908,3.19059,1.20394
96,96,1,1,2,1,,,,
96,96,1,1,3,1,,,,
96,96,1,1,4,1,,,,
96,96,1,1,6,1,,,,
96,96,1,1,8,1,,,,
96,96,1,1,12,1,,,,
96,96,1,1,16,1,,,,
96,96,1,1,24,1,,,,
96,128,1,1,1,1,,6.38826,4.09007,0.636429
96,128,1,1,2,1,,,,
96,128,1,1,3,1,,,,
96,128,1,1,4,1,,,,
96,128,1,1,6,1,,,,
96,128,1,1,8,1,,,,
96,128,1,1,12,1,,,,
96,128,1,1,16,1,,,,
96,128,1,1,24,1,,,,
96,192,1,1,1,1,,,,
96,192,1,1,2,1,,,,
96,192,1,1,3,1,,,,
96,192,1,1,4,1,,,,
96,192,1,1,6,1,,,,
96,192,1,1,8,1,,,,
96,192,1,1,12,1,,,,
96,192,1,1,16,1,,,,
96,192,1,1,24,1,,,,
96,256,1,1,1,1,,,,
96,256,1,1,2,1,,,,
96,256,1,1,3,1,,,,
96,256,1,1,4,1,,,,
96,256,1,1,6,1,,,,
96,256,1,1,8,1,,,,
96,256,1,1,12,1,,,,
96,256,1,1,16,1,,,,
96,256,1,1,24,1,,,,
96,384,1,1,1,1,,,,
96,384,1,1,2,1,,,,
96,384,1,1,3,1,,,,
96,384,1,1,4,1,,,,
96,384,1,1,6,1,,,,
96,384,1,1,8,1,,,,
96,384,1,1,12,1,,,,
96,384,1,1,16,1,,,,
96,384,1,1,24,1,,,,
96,768,1,1,1,1,,,,
96,768,1,1,2,1,,,,
96,768,1,1,3,1,,,,
96,768,1,1,4,1,,,,
96,768,1,1,6,1,,,,
96,768,1,1,8,1,,,,
96,768,1,1,12,1,,,,
96,768,1,1,16,1,,,,
96,768,1,1,24,1,,,,
128,1,1,1,1,0,,10.017,10.1547,-0.849952
128,1,1,1,2,0,,9.97992,10.8696,-1.18348
128,1,1,1,3,1,,,,
128,1,1,1,4,0,,10.2936,12.7872,-1.93742
128,1,1,1,6,1,,,,
128,1,1,1,8,0,,10.5913,14.5549,-2.62949
128,1,1,1,12,1,,,,
128,1,1,1,16,0,,11.9397,14.311,-2.06074
128,1,1,1,24,1,,,,
128,2,1,1,1,0,,9.22484,9.44718,-0.802147
128,2,1,1,2,0,,9.63814,10.9292,-1.32661
128,2,1,1,3,1,,,,
128,2,1,1,4,0,,10.2585,12.4797,-1.81134
128,2,1,1,6,1,,,,
128,2,1,1,8,0,,11.141,14.0293,-2.20633
128,2,1,1,12,1,,,,
128,2,1,1,16,0,,12.0024,13.9823,-1.89186
128,2,1,1,24,1,,,,
128,3,1,1,1,0,,9.4459,9.2462,-0.636644
128,3,1,1,2,0,,9.96247,10.9388,-1.22049
128,3,1,1,3,1,,,,
128,3,1,1,4,0,,10.6472,12.351,-1.62114
128,3,1,1,6,1,,,,
128,3,1,1,8,0,,11.8539,13.5705,-1.75757
128,3,1,1,12,1,,,,
128,3,1,1,16,0,,12.6173,13.7919,-1.59697
128,3,1,1,24,1,,,,
128,4,1,1,1,0,,9.54002,8.5835,-0.30712
128,4,1,1,2,0,,10.111,10.9323,-1.16696
128,4,1,1,3,1,,,,
128,4,1,1,4,0,,10.7318,12.8108,-1.79875
128,4,1,1,6,1,,,,
128,4,1,1,8,0,,12.1593,13.3739,-1.56531
128,4,1,1,12,1,,,,
128,4,1,1,16,0,,12.8821,13.7587,-1.49188
128,4,1,1,24,1,,,,
128,6,1,1,1,0,,9.31074,7.97188,-0.110669
128,6,1,1,2,0,,9.67758,10.1532,-0.964886
128,6,1,1,3,1,,,,
128,6,1,1,4,0,,10.9846,12.9246,-1.76374
128,6,1,1,6,1,,,,
128,6,1,1,8,0,,12.2884,13.5228,-1.58819
128,6,1,1,12,1,,,,
128,6,1,1,16,0,,12.9674,14.0979,-1.61509
128,6,1,1,24,1,,,,
128,8,1,1,1,0,,9.05198,7.20157,0.146975
128,8,1,1,2,0,,9.76835,9.18047,-0.497319
128,8,1,1,3,1,,,,
128,8,1,1,4,0,,11.2409,12.1607,-1.33352
128,8,1,1,6,1,,,,
128,8,1,1,8,1,65632,12.4194,13.8262,-1.67977
128,8,1,1,12,1,,,,
128,8,1,1,16,1,,,,
128,8,1,1,24,1,,,,
128,12,1,1,1,0,,9.08424,5.95875,0.715826
128,12,1,1,2,0,,9.81324,8.1103,-0.00165932
128,12,1,1,3,1,,,,
128,12,1,1,4,0,,11.2509,11.1564,-0.879354
128,12,1,1,6,1,,,,
128,12,1,1,8,0,,12.2101,12.5683,-1.18642
128,12,1,1,12,1,,,,
128,12,1,1,16,1,,,,
128,12,1,1,24,1,,,,
128,16,1,1,1,0,,9.01097,5.18441,1.03845
128,16,1,1,2,0,,9.73295,7.46039,0.26272
128,16,1,1,3,1,,,,
128,16,1,1,4,0,,11.2253,10.3669,-0.533652
128,16,1,1,6,1,,,,
128,16,1,1,8,1,,,,
128,16,1,1,12,1,,,,
128,16,1,1,16,1,,,,
128,16,1,1,24,1,,,,
128,24,1,1,1,0,,8.78113,4.2849,1.36394
128,24,1,1,2,0,,9.82412,6.37146,0.782564
128,24,1,1,3,1,,,,
128,24,1,1,4,0,,10.8614,8.56243,0.152362
128,24,1,1,6,1,,,,
128,24,1,1,8,1,,,,
128,24,1,1,12,1,,,,
128,24,1,1,16,1,,,,
128,24,1,1,24,1,,,,
128,32,1,1,1,0,,8.71093,3.70143,1.60194
128,32,1,1,2,0,,9.73036,5.41006,1.18218
128,32,1,1,3,1,,,,
128,32,1,1,4,1,,,,
128,32,1,1,6,1,,,,
128,32,1,1,8,1,,,,
128,32,1,1,12,1,,,,
128,32,1,1,16,1,,,,
128,32,1,1,24,1,,,,
128,48,1,1,1,1,,8.61208,2.64056,2.04447
128,48,1,1,2,0,,9.39766,4.02496,1.6906
128,48,1,1,3,1,,,,
128,48,1,1,4,1,,,,
128,48,1,1,6,1,,,,
128,48,1,1,8,1,,,,
128,48,1,1,12,1,,,,
128,48,1,1,16,1,,,,
128,48,1,1,24,1,,,,
128,64,1,1,1,1,,8.36243,1.65113,2.40357
128,64,1,1,2,1,,,,
128,64,1,1,3,1,,,,
128,64,1,1,4,1,,,,
128,64,1,1,6,1,,,,
128,64,1,1,8,1,,,,
128,64,1,1,12,1,,,,
128,64,1,1,16,1,,,,
128,64,1,1,24,1,,,,
128,96,1,1,1,1,,7.70168,2.18336,1.93962
128,96,1,1,2,1,,,,
128,96,1,1,3,1,,,,
128,96,1,1,4,1,,,,
128,96,1,1,6,1,,,,
128,96,1,1,8,1,,,,
128,96,1,1,12,1,,,,
128,96,1,1,16,1,,,,
128,96,1,1,24,1,,,,
128,128,1,1,1,1,,,,
128,128,1,1,2,1,,,,
128,128,1,1,3,1,,,,
128,128,1,1,4,1,,,,
128,128,1,1,6,1,,,,
128,128,1,1,8,1,,,,
128,128,1,1,12,1,,,,
128,128,1,1,16,1,,,,
128,128,1,1,24,1,,,,
128,192,1,1,1,1,,,,
128,192,1,1,2,1,,,,
128,192,1,1,3,1,,,,
128,192,1,1,4,1,,,,
128,192,1,1,6,1,,,,
128,192,1,1,8,1,,,,
128,192,1,1,12,1,,,,
128,192,1,1,16,1,,,,
128,192,1,1,24,1,,,,
128,256,1,1,1,1,,,,
128,256,1,1,2,1,,,,
128,256,1,1,3,1,,,,
128,256,1,1,4,1,,,,
128,256,1,1,6,1,,,,
128,256,1,1,8,1,,,,
128,256,1,1,12,1,,,,
128,256,1,1,16,1,,,,
128,256,1,1,24,1,,,,
128,384,1,1,1,1,,,,
128,384,1,1,2,1,,,,
128,384,1,1,3,1,,,,
128,384,1,1,4,1,,,,
128,384,1,1,6,1,,,,
128,384,1,1,8,1,,,,
128,384,1,1,12,1,,,,
128,384,1,1,16,1,,,,
128,384,1,1,24,1,,,,
128,768,1,1,1,1,,,,
128,768,1,1,2,1,,,,
128,768,1,1,3,1,,,,
128,768,1,1,4,1,,,,
128,768,1,1,6,1,,,,
128,768,1,1,8,1,,,,
128,768,1,1,12,1,,,,
128,768,1,1,16,1,,,,
128,768,1,1,24,1,,,,
192,1,1,1,1,0,,10.729,11.1995,-1.07644
192,1,1,1,2,0,,10.6189,11.9932,-1.47021
192,1,1,1,3,0,,10.8679,12.9546,-1.81696
192,1,1,1,4,0,,10.9702,13.745,-2.13689
192,1,1,1,6,0,,11.2865,15.0357,-2.60852
192,1,1,1,8,0,,11.3482,15.895,-2.97322
192,1,1,1,12,0,,11.5686,16.0667,-2.9752
192,1,1,1,16,0,,12.3614,16.0068,-2.67834
192,1,1,1,24,0,,13.0482,15.9578,-2.42244
192,2,1,1,1,0,,9.78433,10.4891,-1.07928
192,2,1,1,2,0,,10.1898,11.9915,-1.61555
192,2,1,1,3,0,,10.6245,12.9985,-1.91955
192,2,1,1,4,0,,10.8363,13.6364,-2.13374
192,2,1,1,6,0,,11.2946,14.3836,-2.31306
192,2,1,1,8,0,,11.7335,15.1394,-2.50281
192,2,1,1,12,0,,12.1355,15.6724,-2.60515
192,2,1,1,16,0,,12.5565,15.6475,-2.45057
192,2,1,1,24,0,,13.1015,15.5451,-2.21901
192,3,1,1,1,0,,9.88557,10.3419,-0.978753
192,3,1,1,2,0,,10.4441,11.869,-1.47398
192,3,1,1,3,0,,10.8953,13.1055,-1.87535
192,3,1,1,4,0,,11.1372,13.5102,-1.97461
192,3,1,1,6,0,,11.758,14.3809,-2.15401
192,3,1,1,8,0,,12.3847,15.0109,-2.22336
192,3,1,1,12,0,,12.9627,15.3576,-2.18214
192,3,1,1,16,0,,13.2414,15.3952,-2.10409
192,3,1,1,24,1,,,,
192,4,1,1,1,0,,10.1528,10.0372,-0.750925
192,4,1,1,2,0,,10.7234,11.9231,-1.40313
192,4,1,1,3,0,,10.9294,12.8859,-1.76514
192,4,1,1,4,0,,11.2988,13.7117,-2.01004
192,4,1,1,6,0,,11.9538,14.6606,-2.21288
192,4,1,1,8,0,,12.5371,14.9258,-2.13324
192,4,1,1,12,0,,13.2922,15.1891,-1.99426
192,4,1,1,16,0,,13.6321,15.2653,-1.91269
192,4,1,1,24,1,,,,
192,6,1,1,1,0,,10.0161,9.15649,-0.402186
192,6,1,1,2,0,,10.3894,11.5639,-1.35567
192,6,1,1,3,0,,11.0919,12.971,-1.74799
192,6,1,1,4,0,,11.4982,13.9814,-2.06318
192,6,1,1,6,0,,12.2379,15.0231,-2.27884
192,6,1,1,8,0,,12.721,15.0742,-2.13726
192,6,1,1,12,0,,13.5208,15.1199,-1.88534
192,6,1,1,16,1,,,,
192,6,1,1,24,1,,,,
192,8,1,1,1,0,,9.7368,8.64685,-0.268541
192,8,1,1,2,0,,10.2453,10.6416,-0.990755
192,8,1,1,3,0,,11.2867,12.1662,-1.32041
192,8,1,1,4,0,,11.7823,13.5044,-1.75229
192,8,1,1,6,0,,12.5134,15.0325,-2.18921
192,8,1,1,8,0,,12.9797,15.133,-2.07553
192,8,1,1,12,1,,,,
192,8,1,1,16,1,,,,
192,8,1,1,24,1,,,,
192,12,1,1,1,0,,9.64076,7.34531,0.282977
192,12,1,1,2,0,,10.3497,9.44068,-0.416111
192,12,1,1,3,0,,11.3463,11.167,-0.851619
192,12,1,1,4,0,,12.0745,12.4808,-1.19333
192,12,1,1,6,0,,12.6134,13.7878,-1.59644
192,12,1,1,8,1,,,,
192,12,1,1,12,1,,,,
192,12,1,1,16,1,,,,
192,12,1,1,24,1,,,,
192,16,1,1,1,0,,9.66917,6.48413,0.679214
192,16,1,1,2,0,,10.3454,8.70546,-0.0875858
192,16,1,1,3,0,,11.3097,10.5008,-0.565035
192,16,1,1,4,0,,12.0143,11.9079,-0.956638
192,16,1,1,6,1,,,,
192,16,1,1,8,1,,,,
192,16,1,1,12,1,,,,
192,16,1,1,16,1,,,,
192,16,1,1,24,1,,,,
192,24,1,1,1,1,,9.55171,5.41583,1.11874
192,24,1,1,2,0,,10.2937,7.74757,0.324802
192,24,1,1,3,1,,11.2084,9.58538,-0.188615
192,24,1,1,4,1,,,,
192,24,1,1,6,1,,,,
192,24,1,1,8,1,,,,
192,24,1,1,12,1,,,,
192,24,1,1,16,1,,,,
192,24,1,1,24,1,,,,
192,32,1,1,1,0,,9.35226,4.87462,1.29375
192,32,1,1,2,0,,10.3631,6.92432,0.717955
192,32,1,1,3,1,,,,
192,32,1,1,4,1,,,,
192,32,1,1,6,1,,,,
192,32,1,1,8,1,,,,
192,32,1,1,12,1,,,,
192,32,1,1,16,1,,,,
192,32,1,1,24,1,,,,
192,48,1,1,1,0,,9.28978,4.0433,1.64562
192,48,1,1,2,1,,,,
192,48,1,1,3,1,,,,
192,48,1,1,4,1,,,,
192,48,1,1,6,1,,,,
192,48,1,1,8,1,,,,
192,48,1,1,12,1,,,,
192,48,1,1,16,1,,,,
192,48,1,1,24,1,,,,
192,64,1,1,1,0,,9.2018,3.21653,1.98678
192,64,1,1,2,1,,,,
192,64,1,1,3,1,,,,
192,64,1,1,4,1,,,,
192,64,1,1,6,1,,,,
192,64,1,1,8,1,,,,
192,64,1,1,12,1,,,,
192,64,1,1,16,1,,,,
192,64,1,1,24,1,,,,
192,96,1,1,1,1,,,,
192,96,1,1,2,1,,,,
192,96,1,1,3,1,,,,
192,96,1,1,4,1,,,,
192,96,1,1,6,1,,,,
192,96,1,1,8,1,,,,
192,96,1,1,12,1,,,,
192,96,1,1,16,1,,,,
192,96,1,1,24,1,,,,
192,128,1,1,1,1,,,,
192,128,1,1,2,1,,,,
192,128,1,1,3,1,,,,
192,128,1,1,4,1,,,,
192,128,1,1,6,1,,,,
192,128,1,1,8,1,,,,
192,128,1,1,12,1,,,,
192,128,1,1,16,1,,,,
192,128,1,1,24,1,,,,
192,192,1,1,1,1,,,,
192,192,1,1,2,1,,,,
192,192,1,1,3,1,,,,
192,192,1,1,4,1,,,,
192,192,1,1,6,1,,,,
192,192,1,1,8,1,,,,
192,192,1,1,12,1,,,,
192,192,1,1,16,1,,,,
192,192,1,1,24,1,,,,
192,256,1,1,1,1,,,,
192,256,1,1,2,1,,,,
192,256,1,1,3,1,,,,
192,256,1,1,4,1,,,,
192,256,1,1,6,1,,,,
192,256,1,1,8,1,,,,
192,256,1,1,12,1,,,,
192,256,1,1,16,1,,,,
192,256,1,1,24,1,,,,
192,384,1,1,1,1,,,,
192,384,1,1,2,1,,,,
192,384,1,1,3,1,,,,
192,384,1,1,4,1,,,,
192,384,1,1,6,1,,,,
192,384,1,1,8,1,,,,
192,384,1,1,12,1,,,,
192,384,1,1,16,1,,,,
192,384,1,1,24,1,,,,
192,768,1,1,1,1,,,,
192,768,1,1,2,1,,,,
192,768,1,1,3,1,,,,
192,768,1,1,4,1,,,,
192,768,1,1,6,1,,,,
192,768,1,1,8,1,,,,
192,768,1,1,12,1,,,,
192,768,1,1,16,1,,,,
192,768,1,1,24,1,,,,
256,1,1,1,1,0,,11.2263,11.9463,-1.24227
256,1,1,1,2,0,,11.0608,12.8096,-1.68616
256,1,1,1,3,1,,,,
256,1,1,1,4,0,,11.4434,14.4802,-2.30573
256,1,1,1,6,1,,,,
256,1,1,1,8,0,,11.9116,16.7841,-3.18041
256,1,1,1,12,1,,,,
256,1,1,1,16,0,,12.4972,17.1432,-3.14217
256,1,1,1,24,1,,,,
256,2,1,1,1,0,,10.2174,11.2268,-1.26293
256,2,1,1,2,0,,10.6004,12.7463,-1.81455
256,2,1,1,3,1,,,,
256,2,1,1,4,0,,11.2955,14.4688,-2.35097
256,2,1,1,6,1,,,,
256,2,1,1,8,0,,12.0972,15.7611,-2.65804
256,2,1,1,12,1,,,,
256,2,1,1,16,0,,12.8843,16.8436,-2.87584
256,2,1,1,24,1,,,,
256,3,1,1,1,0,,10.2423,11.0978,-1.19655
256,3,1,1,2,0,,10.7854,12.6015,-1.68655
256,3,1,1,3,1,,,,
256,3,1,1,4,0,,11.522,14.3511,-2.22103
256,3,1,1,6,1,,,,
256,3,1,1,8,0,,12.6896,15.8251,-2.48501
256,3,1,1,12,1,,,,
256,3,1,1,16,1,,,,
256,3,1,1,24,1,,,,
256,4,1,1,1,0,,10.5257,10.9418,-1.03
256,4,1,1,2,0,,11.1162,12.6564,-1.59852
256,4,1,1,3,1,,,,
256,4,1,1,4,0,,11.7387,14.3533,-2.14821
256,4,1,1,6,1,,,,
256,4,1,1,8,0,,12.8492,15.9645,-2.49322
256,4,1,1,12,1,,,,
256,4,1,1,16,1,,,,
256,4,1,1,24,1,,,,
256,6,1,1,1,0,,10.5133,10.0026,-0.612623
256,6,1,1,2,0,,10.9263,12.5495,-1.6152
256,6,1,1,3,1,,,,
256,6,1,1,4,0,,11.8004,14.6374,-2.25473
256,6,1,1,6,1,,,,
256,6,1,1,8,0,,13.071,16.1631,-2.50683
256,6,1,1,12,1,,,,
256,6,1,1,16,1,,,,
256,6,1,1,24,1,,,,
256,8,1,1,1,0,,10.2749,9.66431,-0.54198
256,8,1,1,2,0,,10.6248,11.7189,-1.34507
256,8,1,1,3,1,,,,
256,8,1,1,4,0,,12.2569,14.5102,-2.04217
256,8,1,1,6,1,,,,
256,8,1,1,8,1,,,,
256,8,1,1,12,1,,,,
256,8,1,1,16,1,,,,
256,8,1,1,24,1,,,,
256,12,1,1,1,0,,10.0813,8.35671,-0.0209691
256,12,1,1,2,0,,10.6989,10.415,-0.734536
256,12,1,1,3,1,,,,
256,12,1,1,4,0,,12.4794,13.3683,-1.4538
256,12,1,1,6,1,,,,
256,12,1,1,8,1,,,,
256,12,1,1,12,1,,,,
256,12,1,1,16,1,,,,
256,12,1,1,24,1,,,,
256,16,1,1,1,0,,10.1136,7.44022,0.401419
256,16,1,1,2,0,,10.8205,9.60934,-0.331498
256,16,1,1,3,1,,,,
256,16,1,1,4,1,,,,
256,16,1,1,6,1,,,,
256,16,1,1,8,1,,,,
256,16,1,1,12,1,,,,
256,16,1,1,16,1,,,,
256,16,1,1,24,1,,,,
256,24,1,1,1,1,,10.0679,6.32425,0.886791
256,24,1,1,2,0,,10.6607,8.63161,0.0529673
256,24,1,1,3,1,,,,
256,24,1,1,4,1,,,,
256,24,1,1,6,1,,,,
256,24,1,1,8,1,,,,
256,24,1,1,12,1,,,,
256,24,1,1,16,1,,,,
256,24,1,1,24,1,,,,
256,32,1,1,1,0,,9.87539,5.64849,1.12455
256,32,1,1,2,1,,,,
256,32,1,1,3,1,,,,
256,32,1,1,4,1,,,,
256,32,1,1,6,1,,,,
256,32,1,1,8,1,,,,
256,32,1,1,12,1,,,,
256,32,1,1,16,1,,,,
256,32,1,1,24,1,,,,
256,48,1,1,1,0,,9.70458,4.87268,1.41461
256,48,1,1,2,1,,,,
256,48,1,1,3,1,,,,
256,48,1,1,4,1,,,,
256,48,1,1,6,1,,,,
256,48,1,1,8,1,,,,
256,48,1,1,12,1,,,,
256,48,1,1,16,1,,,,
256,48,1,1,24,1,,,,
256,64,1,1,1,1,,,,
256,64,1,1,2,1,,,,
256,64,1,1,3,1,,,,
256,64,1,1,4,1,,,,
256,64,1,1,6,1,,,,
256,64,1,1,8,1,,,,
256,64,1,1,12,1,,,,
256,64,1,1,16,1,,,,
256,64,1,1,24,1,,,,
256,96,1,1,1,1,,,,
256,96,1,1,2,1,,,,
256,96,1,1,3,1,,,,
256,96,1,1,4,1,,,,
256,96,1,1,6,1,,,,
256,96,1,1,8,1,,,,
256,96,1,1,12,1,,,,
256,96,1,1,16,1,,,,
256,96,1,1,24,1,,,,
256,128,1,1,1,1,,,,
256,128,1,1,2,1,,,,
256,128,1,1,3,1,,,,
256,128,1,1,4,1,,,,
256,128,1,1,6,1,,,,
256,128,1,1,8,1,,,,
256,128,1,1,12,1,,,,
256,128,1,1,16,1,,,,
256,128,1,1,24,1,,,,
256,192,1,1,1,1,,,,
256,192,1,1,2,1,,,,
256,192,1,1,3,1,,,,
256,192,1,1,4,1,,,,
256,192,1,1,6,1,,,,
256,192,1,1,8,1,,,,
256,192,1,1,12,1,,,,
256,192,1,1,16,1,,,,
256,192,1,1,24,1,,,,
256,256,1,1,1,1,,,,
256,256,1,1,2,1,,,,
256,256,1,1,3,1,,,,
256,256,1,1,4,1,,,,
256,256,1,1,6,1,,,,
256,256,1,1,8,1,,,,
256,256,1,1,12,1,,,,
256,256,1,1,16,1,,,,
256,256,1,1,24,1,,,,
256,384,1,1,1,1,,,,
256,384,1,1,2,1,,,,
256,384,1,1,3,1,,,,
256,384,1,1,4,1,,,,
256,384,1,1,6,1,,,,
256,384,1,1,8,1,,,,
256,384,1,1,12,1,,,,
256,384,1,1,16,1,,,,
256,384,1,1,24,1,,,,
256,768,1,1,1,1,,,,
256,768,1,1,2,1,,,,
256,768,1,1,3,1,,,,
256,768,1,1,4,1,,,,
256,768,1,1,6,1,,,,
256,768,1,1,8,1,,,,
256,768,1,1,12,1,,,,
256,768,1,1,16,1,,,,
256,768,1,1,24,1,,,,
384,1,1,1,1,0,,11.9013,13.0153,-1.49225
384,1,1,1,2,0,,11.6845,13.9631,-1.99152
384,1,1,1,3,0,,11.9072,14.8081,-2.29496
384,1,1,1,4,0,,12.0977,15.5412,-2.55914
384,1,1,1,6,0,,12.3557,16.7829,-3.02865
384,1,1,1,8,0,,12.5383,17.7157,-3.38514
384,1,1,1,12,0,,12.6971,18.4472,-3.65946
384,1,1,1,16,1,41488,12.8912,18.5024,-3.61812
384,1,1,1,24,1,,,,
384,2,1,1,1,0,,10.9154,12.2725,-1.49459
384,2,1,1,2,0,,11.1636,13.8235,-2.10627
384,2,1,1,3,0,,11.7255,14.8597,-2.38001
384,2,1,1,4,0,,11.9208,15.5555,-2.62581
384,2,1,1,6,0,,12.2401,16.3635,-2.87978
384,2,1,1,8,0,,12.5211,16.8712,-3.01197
384,2,1,1,12,0,,13.0378,17.9922,-3.33917
384,2,1,1,16,1,,,,
384,2,1,1,24,1,,,,
384,3,1,1,1,0,,10.7535,12.1652,-1.50157
384,3,1,1,2,0,,11.2733,13.6485,-1.99035
384,3,1,1,3,0,,11.9236,15.0049,-2.37774
384,3,1,1,4,0,,12.125,15.5088,-2.53529
384,3,1,1,6,0,,12.5011,16.1116,-2.6778
384,3,1,1,8,0,,12.9978,16.8546,-2.84214
384,3,1,1,12,1,,,,
384,3,1,1,16,1,,,,
384,3,1,1,24,1,,,,
384,4,1,1,1,0,,10.9759,12.0553,-1.37648
384,4,1,1,2,0,,11.5858,13.5594,-1.84391
384,4,1,1,3,0,,11.9854,14.6339,-2.19014
384,4,1,1,4,0,,12.3756,15.4895,-2.44132
384,4,1,1,6,0,,12.8906,16.301,-2.63017
384,4,1,1,8,0,,13.2987,17.069,-2.8359
384,4,1,1,12,1,,,,
384,4,1,1,16,1,,,,
384,4,1,1,24,1,,,,
384,6,1,1,1,0,,11.1818,11.3053,-0.969704
384,6,1,1,2,0,,11.6482,13.6614,-1.86847
384,6,1,1,3,0,,11.9404,14.5771,-2.17995
384,6,1,1,4,0,,12.3224,15.4926,-2.46078
384,6,1,1,6,0,,13.0176,16.9388,-2.87317
384,6,1,1,8,1,,,,
384,6,1,1,12,1,,,,
384,6,1,1,16,1,,,,
384,6,1,1,24,1,,,,
384,8,1,1,1,0,,10.9816,10.8722,-0.843474
384,8,1,1,2,0,,11.2123,13.214,-1.81609
384,8,1,1,3,0,,12.0946,14.5066,-2.09583
384,8,1,1,4,0,,12.6666,15.4939,-2.34417
384,8,1,1,6,1,,,,
384,8,1,1,8,1,,,,
384,8,1,1,12,1,,,,
384,8,1,1,16,1,,,,
384,8,1,1,24,1,,,,
384,12,1,1,1,0,,10.6232,9.8766,-0.518635
384,12,1,1,2,0,,11.1406,11.8445,-1.2258
384,12,1,1,3,0,,12.209,13.3203,-1.52435
384,12,1,1,4,1,,,,
384,12,1,1,6,1,,,,
384,12,1,1,8,1,,,,
384,12,1,1,12,1,,,,
384,12,1,1,16,1,,,,
384,12,1,1,24,1,,,,
384,16,1,1,1,0,,10.6858,8.85515,-0.0388282
384,16,1,1,2,0,,11.2961,10.967,-0.778929
384,16,1,1,3,1,,,,
384,16,1,1,4,1,,,,
384,16,1,1,6,1,,,,
384,16,1,1,8,1,,,,
384,16,1,1,12,1,,,,
384,16,1,1,16,1,,,,
